,datestamp,lastmod,userid,refereed,uri,full_text_status,documents,publisher,ispublished,divisions,type,dir,date,creators,publication,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,issn,pagerange,book_title,number,pages,pres_type,event_title,event_type,patent_applicant,id_number,date_type,monograph_type,succeeds,official_url,place_of_pub,copyright_holders,isbn,editors,funders,volume,related_url,corp_creators,projects,contact_email,keywords,institution,note
83,2020-06-12 04:01:18,2020-06-12 04:01:18,923,TRUE,http://repository.lppm.unila.ac.id/id/eprint/22311,public,"[{'eprintid': 22311, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': '6812_Hamzah_2019_E_R.pdf', 'docid': 35721, 'files': [{'objectid': 35721, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205086', 'mime_type': 'application/pdf', 'fileid': 205086, 'filename': '6812_Hamzah_2019_E_R.pdf', 'hash': '7d6415e700579a84499e19af9d54d658', 'mtime': '2020-06-12 02:57:42', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 230211}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35721'}]","International Journal of Innovation, Creativity and Change",pub,['FH1'],article,disk0/00/02/23/11,1970-01-01 00:00:00.000002019,"[{'id': 'agizaddien@gmail.com', 'name': {'lineage': None, 'family': 'Hamzah', 'honourific': None, 'given': 'Hamzah'}}, {'id': 'adeoktariatasky@outlook.com', 'name': {'honourific': None, 'family': 'ade', 'lineage': None, 'given': 'oktariatas'}}]",Primrose Hall Publsihing Group,"The variety of investment activities currently provides variation to the community  in  determining  the  form  of  their  economic  investment  plans  in  a  certain  period.  However,  it  should  be  noted  also  the  legal  provisions  that  apply,  so  that  investment  activities  are  not  carried  out  carelessly  or  violating  the  prevailing  norms  in  the  community  or  are feared  to  be  detrimental  to  some  parties  concerned.  Indonesia  in  its  financial  system,  especially  in  the  Capital  Market,  adheres  to  two  systems, namely conventional and sharia. The capital market facilitates long-term funding for business people and entrepreneurs by attracting deposits from many investors. This market provides long-term  capital  for  entrepreneurs  through  a  series  of  short-term  contracts  (securities)  with  investors  who  can  enter  out  according  to  their  own  will.  In  the  late    1990s    Islamic    financial    markets    have    realized    that    the    development of capital markets is important for survival and for future growth.  In  this  context,  the  organization  that  exists  in  Indonesia  are  listed  on  the  Indonesia  Stock  Exchange,  whereas  if  it  is  pursued  internationally  there  is  the  International  Organization  Of  Securities  Commissions  (IOSCO).  The  legal  issue  that  is  the  main  study  to  be  discussed in this paper is the Role of IOSCO on Sharia Capital Market transactions  in  Indonesia,  which  is  presented  by  normative  research  methods,   namely   research   carried   out   by   conducting   applicable   legislation   studies   and   their   application   to   sharia   capital   market   transactions. The results of this paper are in the form of an overview of IOSCO which explains its general position, and the role of IOSCO in the  Islamic  Capital  Market  in  Indonesia.  The  conclusion  of  this  paper  is that the role of IOSCO in the Sharia Capital Market in Indonesia is not  much  different  from  its  authority  as  an  International  Capital Market  organization,  namely  exchanging  information  based  on  each  experience  to  encourage  the  development  of  the  domestic  market;  bringing  together  efforts  to  create  effective  supervision  standards  for  international  securities  transactions  and  to  provide  assistance  together  to  ensure  market  integrity  through  the  application  of  strict  standards  and effective enforcement of violations",['K1'],2020-06-12 04:01:18,archive,show,6,International        Organization        of        Securities Commissions Role    on    Transactions in    Indonesia    Sharia    Capital Market,22311,2201-1323,156-164,,8.0,,,,,,,published,,,https://www.ijicc.net/index.php/volume-6-2019/61-vol-6-iss-8,,,,,,6.0,,,,,"Transactions, IOSCO, Sharia Capital Market.",,
84,2020-02-06 05:16:00,2020-02-06 05:16:00,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17815,public,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30934', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 2144162, 'mime_type': 'application/pdf', 'fileid': 150115, 'hash': 'ae9b44a6d8d3ec4e846fc3da1afcaf1f', 'filename': 'heriyandi sang guru.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-31 00:50:59', 'objectid': 30934, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150115'}], 'docid': 30934, 'main': 'heriyandi sang guru.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 17815}]",PKKP-HAM FH Universitas Lampung,pub,['FH1'],book_section,disk0/00/01/78/15,2019-01-01 00:00:00.000000000,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'lineage': None, 'honourific': None, 'family': 'Heryandi'}}]",,,['K1'],2020-02-06 05:16:00,archive,show,7,Bagi Hasil Pengelolaan Pertambangan Minyak dan Gas Bumio Lepas Pantai di Indonesia,17815,,84-110,Jalan Sunyi Sang Guru,,,,,,,,,,,,,,,,,,,,,,,,
85,2020-06-02 04:59:18,2020-06-02 04:59:18,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/21429,public,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34833', 'rev_number': 1, 'docid': 34833, 'main': 'Review  Bagi Hasil Pengelolaan Pertambangan Minyak.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 199011, 'hash': '086a4c74da5497d1ba35b0f01440d479', 'filename': 'Review  Bagi Hasil Pengelolaan Pertambangan Minyak.pdf', 'hash_type': 'MD5', 'mtime': '2020-06-02 03:40:28', 'datasetid': 'document', 'filesize': 472319, 'objectid': 34833, 'uri': 'http://repository.lppm.unila.ac.id/id/file/199011'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 21429, 'security': 'public', 'placement': 1}]",PKKP-HAM FH Unila,pub,['FH1'],book_section,disk0/00/02/14/29,2019-01-01 00:00:00.000000000,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-06-02 04:59:18,archive,show,7,Bagi Hasil Pengelolaan Pertambangan Minyak dan Gas Bumio Lepas Pantai di Indonesia,21429,,84-110,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
86,2020-06-02 04:58:41,2020-06-02 04:58:41,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/21441,public,"[{'placement': 1, 'security': 'public', 'eprintid': 21441, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/199096', 'objectid': 34845, 'filesize': 538159, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-06-02 03:59:18', 'hash': '91099fc80e587200322c579b1af5b440', 'filename': 'Review Environmental Law Policy as an Appeoach.pdf', 'fileid': 199096, 'mime_type': 'application/pdf'}], 'docid': 34845, 'main': 'Review Environmental Law Policy as an Appeoach.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34845', 'rev_number': 1, 'pos': 1, 'format': 'text'}]","IOS Press, Inc.",pub,['FH1'],article,disk0/00/02/14/41,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",Environmental Policy and Law,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-06-02 04:58:41,archive,show,6,Environmental Law Policy as an Approach to Achieve Sustainable Development and Prosperity in an Era of Regional Autonomy,21441,,83-87,,,,,,,,,,,,,,,,,,,,,,,,,
87,2020-02-14 01:40:08,2020-02-14 01:40:08,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17919,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17919, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31056', 'docid': 31056, 'main': 'Pesisir Lampung.pdf', 'files': [{'filesize': 9602459, 'datasetid': 'document', 'mtime': '2020-02-07 00:30:02', 'hash_type': 'MD5', 'hash': '13f9a25852e15380d9761912f9c07d3f', 'filename': 'Pesisir Lampung.pdf', 'fileid': 151004, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/151004', 'objectid': 31056}]}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/01/79/19,1970-01-01 00:00:00.000002019,"[{'name': {'honourific': None, 'family': 'Heryandi', 'lineage': None, 'given': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,,['K1'],2020-02-14 01:40:08,archive,show,7,Harmonisasi dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa di Wilayah Pesisir Lampung,17919,,1-187,Buku Referensi,,,,,,,,,,,,,,978-623-228-037-3,,,,,,,,,,
88,2020-06-02 04:59:40,2020-06-02 04:59:40,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/21432,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34836', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/199036', 'objectid': 34836, 'filesize': 483973, 'datasetid': 'document', 'mtime': '2020-06-02 03:49:41', 'hash_type': 'MD5', 'hash': '978078ae28d9eed119a9b24337655638', 'filename': 'Review Harmonisasi da Sinkronisasi Pengaturan Perencanaan.pdf', 'fileid': 199036, 'mime_type': 'application/pdf'}], 'main': 'Review Harmonisasi da Sinkronisasi Pengaturan Perencanaan.pdf', 'docid': 34836, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 21432}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/02/14/32,1970-01-01 00:00:00.000002019,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'family': 'Heryandi', 'honourific': None, 'lineage': None, 'given': 'Heryandi'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-06-02 04:59:40,archive,show,7,Harmonisasi dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa di Wilayah Pesisir Lampung,21432,,1-187,Buku Referensi,,,,,,,,,,,,,,,,,,,,,,,,
89,2020-02-06 05:15:58,2020-02-06 05:15:58,1058,,http://repository.lppm.unila.ac.id/id/eprint/17816,public,"[{'eprintid': 17816, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 30935, 'main': 'Kebijakan Negara dalam Bidang Kelautan  - Heryandi.pdf', 'files': [{'filesize': 7937374, 'datasetid': 'document', 'filename': 'Kebijakan Negara dalam Bidang Kelautan  - Heryandi.pdf', 'hash': 'cb11fbefcb006fb9319b20b9ae9554c2', 'mtime': '2020-01-31 00:55:22', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 150122, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150122', 'objectid': 30935}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30935'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],monograph,disk0/00/01/78/16,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,,['K1'],2020-02-06 05:15:58,archive,show,7,Implementasi Kebijakan Kelautan Indonesia di Daerah Otonom,17816,,,,,,,,,,,,working_paper,,,,,,,,,,,,,,,
90,2020-06-02 04:59:11,2020-06-02 04:59:11,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/21427,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 21427, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34830', 'main': 'Review Implementasi Kebijakan Kelautan Indonesia.pdf', 'docid': 34830, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/198993', 'objectid': 34830, 'hash_type': 'MD5', 'mtime': '2020-06-02 03:35:53', 'hash': '7f60006925bbd7e358b30287f7cc8016', 'filename': 'Review Implementasi Kebijakan Kelautan Indonesia.pdf', 'fileid': 198993, 'mime_type': 'application/pdf', 'filesize': 473590, 'datasetid': 'document'}]}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],book_section,disk0/00/02/14/27,2019-01-01 00:00:00.000000000,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'honourific': None, 'family': 'Heryandi', 'lineage': None}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-06-02 04:59:11,archive,show,7,Implementasi Kebijakan Kelautan Indonesia di Daerah Otonom,21427,,1-13,Monograf,,,,,,,,,,,,,,,,,,,,,,,,
91,2020-06-25 07:57:31,2020-06-25 07:57:31,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/22743,public,"[{'placement': 1, 'security': 'public', 'eprintid': 22743, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'datasetid': 'document', 'filesize': 7937374, 'fileid': 208729, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-06-25 06:52:42', 'hash': 'cb11fbefcb006fb9319b20b9ae9554c2', 'filename': 'Kebijakan Negara dalam Bidang Kelautan  - Heryandi.pdf', 'objectid': 36248, 'uri': 'http://repository.lppm.unila.ac.id/id/file/208729'}], 'main': 'Kebijakan Negara dalam Bidang Kelautan  - Heryandi.pdf', 'docid': 36248, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36248', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],book_section,disk0/00/02/27/43,2019-01-01 00:00:00.000000000,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}}]",,,['K1'],2020-06-25 07:57:31,archive,show,7,Implementasi Kebijakan Kelautan Indonesia di Daerah Otonom,22743,,1-13,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
92,2020-06-25 07:57:36,2020-06-25 07:57:36,1058,FALSE,http://repository.lppm.unila.ac.id/id/eprint/22750,public,"[{'docid': 36255, 'main': 'Review Heryandi Implementasi Kebijakan Kelautan.pdf', 'files': [{'objectid': 36255, 'uri': 'http://repository.lppm.unila.ac.id/id/file/208780', 'datasetid': 'document', 'filesize': 525951, 'fileid': 208780, 'mime_type': 'application/pdf', 'mtime': '2020-06-25 07:51:19', 'hash_type': 'MD5', 'filename': 'Review Heryandi Implementasi Kebijakan Kelautan.pdf', 'hash': 'b840f430fa2a575067ee15e4f1ed931f'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36255', 'eprintid': 22750, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],book_section,disk0/00/02/27/50,2019-01-01 00:00:00.000000000,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Heryandi', 'given': 'Heryandi'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-06-25 07:57:36,archive,show,7,Implementasi Kebijakan Kelautan Indonesia di Daerah Otonom,22750,,1-13,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
93,2022-04-14 01:36:24,2022-04-14 01:36:24,561,FALSE,http://repository.lppm.unila.ac.id/id/eprint/41326,public,"[{'docid': 162915, 'main': 'HAMRONISASI BUDIYONO.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/458189', 'objectid': 162915, 'filesize': 16699590, 'datasetid': 'document', 'hash': '1de513907752adcf882eb03bf2bbe168', 'filename': 'HAMRONISASI BUDIYONO.pdf', 'hash_type': 'MD5', 'mtime': '2022-04-14 01:08:47', 'mime_type': 'application/pdf', 'fileid': 458189}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/162915', 'eprintid': 41326, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/04/13/26,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'Heryandi', 'lineage': None, 'honourific': None, 'family': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'family': 'Budiyono', 'lineage': None, 'given': 'Budiyono'}}, {'name': {'given': 'Arif Firmansyah', 'honourific': None, 'family': 'Ade', 'lineage': None}, 'id': None}]",,,['K1'],2022-04-14 01:36:24,archive,show,7,Harmonisasi dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa di Wilayah Pesisir Lampung,41326,,,Harmonisasi dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa di Wilayah Pesisir Lampung,,,,,,,,,,,,,,,,,,,,,,,,
94,2021-12-30 10:08:14,2021-12-30 10:08:14,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/37512,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 37512, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/158451', 'rev_number': 1, 'docid': 158451, 'main': 'The Existence.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 428607, 'hash': 'd7bd034af9c5c7e725843ca8b8d47b9e', 'filename': 'The Existence.pdf', 'mtime': '2021-12-30 07:16:09', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1172812, 'objectid': 158451, 'uri': 'http://repository.lppm.unila.ac.id/id/file/428607'}]}]",Fakultas Hukum Universitas Lampung,pub,['FH1'],article,disk0/00/03/75/12,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'family': 'Maroni', 'honourific': None, 'given': 'Maroni'}, 'id': 'maroniunila@gmail.com'}]",Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung,Hasil Chcek Similarity,['K1'],2021-12-30 10:08:14,archive,show,6,"The Existence of Regulatory Sandbox to Encourage the
Growth of Financial Technology in Indonesia",37512,1978-5186,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2021-10-18 08:43:29,2021-10-18 08:43:29,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/34549,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 34549, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155088', 'rev_number': 1, 'main': 'Humanistic_law_enforcement_as_the_application_.pdf', 'docid': 155088, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/406226', 'objectid': 155088, 'mtime': '2021-10-18 03:06:10', 'hash_type': 'MD5', 'hash': 'faf434cab6d32a3bc271dcca5bdaa569', 'filename': 'Humanistic_law_enforcement_as_the_application_.pdf', 'fileid': 406226, 'mime_type': 'application/pdf', 'filesize': 1203645, 'datasetid': 'document'}]}]",Allied Academies,pub,['FH1'],article,disk0/00/03/45/49,1970-01-01 00:00:00.000002019,"[{'id': 'maroniunila@gmail.com', 'name': {'given': 'Maroni', 'honourific': None, 'family': 'Maroni', 'lineage': None}}]","ournal of Legal, Ethical and Regulatory Issues",Hasil Check Similarity,['K1'],2021-10-18 08:43:29,archive,show,6,Humanistic Law Enforcement as the Application of the Value of Jutice Expediency and Legal Certainty Based on Pancasila,34549,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2022-06-14 04:23:20,2022-06-14 04:23:20,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/42433,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 42433, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164142', 'pos': 1, 'format': 'text', 'files': [{'hash_type': 'MD5', 'mtime': '2022-06-14 02:46:13', 'hash': '33c595ebfba3b165c0a50f2ba53b9d60', 'filename': 'Politik Hukum PK.pdf', 'fileid': 466440, 'mime_type': 'application/pdf', 'filesize': 2191300, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/466440', 'objectid': 164142}], 'main': 'Politik Hukum PK.pdf', 'docid': 164142}]","AURA CV. Anugrah Utama Raharja,",pub,['FH1'],book_section,disk0/00/04/24/33,1970-01-01 00:00:00.000002019,"[{'id': 'maroniunila@gmail.com', 'name': {'given': 'Maroni', 'family': 'Maroni', 'honourific': None, 'lineage': None}}]",,,['K1'],2022-06-14 04:23:20,archive,show,8,Politik Hukum Penanggulangan Kejahatan di Bidang Perikanan,42433,,,Politik Hukum Penanggulangan Kejahatan di Bidang Perikanan,,,,,,,,,,,,,,,,,,,,,,,,
