,title,rev_number,metadata_visibility,status_changed,eprint_status,subjects,eprintid,ispublished,publisher,documents,uri,full_text_status,refereed,lastmod,userid,pagerange,datestamp,publication,creators,issn,dir,date,type,divisions,abstract,book_title,pages,event_title,event_type,pres_type,id_number,patent_applicant,date_type
100,MODEL KERANGKA PERATURAN DAERAH PERTANIAN ORGANIK BERBASIS GOVERNMENT EMPOWERMENT FUNCTION,6,show,2023-05-15 06:47:55,archive,['K1'],51635,pub,,"[{'placement': 1, 'security': 'public', 'eprintid': 51635, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'objectid': 249559, 'uri': 'http://repository.lppm.unila.ac.id/id/file/611643', 'mime_type': 'application/pdf', 'fileid': 611643, 'hash': '46e68f661d90d22502f930cfe24fe111', 'filename': 'Ade Arif Firmansyah_Fakultas Hukum_PDS.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-15 04:01:38', 'datasetid': 'document', 'filesize': 697063}], 'docid': 249559, 'main': 'Ade Arif Firmansyah_Fakultas Hukum_PDS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/249559', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",http://repository.lppm.unila.ac.id/id/eprint/51635,public,FALSE,2023-05-15 06:47:55,615,,2023-05-15 06:47:55,MODEL KERANGKA PERATURAN DAERAH PERTANIAN ORGANIK BERBASIS GOVERNMENT EMPOWERMENT FUNCTION,"[{'name': {'honourific': None, 'family': 'Muhtadi', 'lineage': None, 'given': 'Muhtadi'}}]",,disk0_bak/00/05/16/35,1970-01-01 00:00:00.000002021,article,['FH1'],,,,,,,,,
101,MODEL REAL-TIME PARLIAMENT PETITION SEBAGAI BENTUK PARTISIPASI PENGAWA,6,show,2023-05-15 01:22:12,archive,['K1'],51590,pub,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/249339', 'format': 'text', 'pos': 1, 'files': [{'objectid': 249339, 'uri': 'http://repository.lppm.unila.ac.id/id/file/611083', 'datasetid': 'document', 'filesize': 1183037, 'mime_type': 'application/pdf', 'fileid': 611083, 'hash': '5c23e6b613300a829579a5c95e717b36', 'filename': 'Zulkarnain Ridlwan_Hukum_PPr_Lap.pdf', 'mtime': '2023-05-14 08:19:26', 'hash_type': 'MD5'}], 'main': 'Zulkarnain Ridlwan_Hukum_PPr_Lap.pdf', 'docid': 249339, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 51590}]",http://repository.lppm.unila.ac.id/id/eprint/51590,public,FALSE,2023-05-15 01:22:12,615,,2023-05-15 01:22:12,MODEL REAL-TIME PARLIAMENT PETITION SEBAGAI BENTUK PARTISIPASI PENGAWA,"[{'name': {'given': 'Muhtadi', 'lineage': None, 'honourific': None, 'family': 'Muhtadi'}}]",,disk0_bak/00/05/15/90,1970-01-01 00:00:00.000002021,article,['FH1'],,,,,,,,,
102,Model Regulasi Daerah Pemenuhan ASI Eksklusif,6,show,2023-05-15 01:22:17,archive,['K1'],51593,pub,,"[{'placement': 1, 'security': 'public', 'eprintid': 51593, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'hash_type': 'MD5', 'mtime': '2023-05-14 08:48:51', 'filename': 'fix.pdf', 'hash': '1d2c0ec53fa715a415bfca9895a10e91', 'fileid': 611110, 'mime_type': 'application/pdf', 'filesize': 1889526, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/611110', 'objectid': 249355}], 'docid': 249355, 'main': 'fix.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/249355', 'pos': 1, 'format': 'text'}]",http://repository.lppm.unila.ac.id/id/eprint/51593,public,FALSE,2023-05-15 01:22:17,615,,2023-05-15 01:22:17,Model Regulasi Daerah Pemenuhan ASI Eksklusif,"[{'name': {'lineage': None, 'family': 'Muhtadi', 'honourific': None, 'given': 'Muhtadi'}}]",,disk0_bak/00/05/15/93,1970-01-01 00:00:00.000002021,article,['FH1'],,,,,,,,,
103,"PENYULUHAN HUKUM PENINGKATAN KESADARAN BERNEGARA MELALUI MEDIA DIGITAL (TV ONLINE, PODCASH DAN CHANEL YOUTUBE)",6,show,2023-05-15 01:22:19,archive,['K1'],51595,pub,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/249366', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 627935, 'datasetid': 'document', 'mtime': '2023-05-14 09:16:52', 'hash_type': 'MD5', 'filename': 'Laporan Pengabdian Skema Unggulan -Yusdiyanto Ok.pdf', 'hash': '5ad5b41c593f724ab893accf332ef432', 'fileid': 611131, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/611131', 'objectid': 249366}], 'main': 'Laporan Pengabdian Skema Unggulan -Yusdiyanto Ok.pdf', 'docid': 249366, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 51595}]",http://repository.lppm.unila.ac.id/id/eprint/51595,public,FALSE,2023-05-15 01:22:19,615,,2023-05-15 01:22:19,"PENYULUHAN HUKUM PENINGKATAN KESADARAN BERNEGARA MELALUI MEDIA DIGITAL (TV ONLINE, PODCASH DAN CHANEL YOUTUBE)","[{'name': {'given': 'Muhtadi', 'lineage': None, 'family': 'Muhtadi', 'honourific': None}}]",,disk0_bak/00/05/15/95,1970-01-01 00:00:00.000002021,article,['FH1'],,,,,,,,,
104,POLA REGULASI DAERAH PEMBERDAYAAN MASYARAKAT DESA PESISIR BERBASIS KONSEP INTREGATED COASTEL ZONE MANAGEMENT,6,show,2023-05-15 01:22:14,archive,['K1'],51592,pub,,"[{'main': 'POLA REGULASI DAERAH PEMBERDAYAAN MASYARAKAT DESA PESISIR BERBASIS KONSEP INTREGATED COASTEL ZONE MANAGEMENT.pdf', 'docid': 249349, 'files': [{'mime_type': 'application/pdf', 'fileid': 611099, 'hash': '0851889d0fa49339eea8d51f233b8a38', 'filename': 'POLA REGULASI DAERAH PEMBERDAYAAN MASYARAKAT DESA PESISIR BERBASIS KONSEP INTREGATED COASTEL ZONE MANAGEMENT.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-14 08:29:43', 'datasetid': 'document', 'filesize': 1850775, 'objectid': 249349, 'uri': 'http://repository.lppm.unila.ac.id/id/file/611099'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/249349', 'rev_number': 1, 'eprintid': 51592, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",http://repository.lppm.unila.ac.id/id/eprint/51592,public,FALSE,2023-05-15 01:22:14,615,,2023-05-15 01:22:14,POLA REGULASI DAERAH PEMBERDAYAAN MASYARAKAT DESA PESISIR BERBASIS KONSEP INTREGATED COASTEL ZONE MANAGEMENT,"[{'name': {'lineage': None, 'family': 'Muhtadi', 'honourific': None, 'given': 'Muhtadi'}}]",,disk0_bak/00/05/15/92,1970-01-01 00:00:00.000002021,article,['FH1'],,,,,,,,,
105,Global Organization,7,show,2023-04-06 00:55:10,archive,['K1'],49730,pub,Suluh Media,"[{'eprintid': 49730, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 189366, 'main': 'GLOBALL.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/538853', 'objectid': 189366, 'filesize': 5554373, 'datasetid': 'document', 'filename': 'GLOBALL.pdf', 'hash': 'cb44f7751ca6a5c11540a149d69965d9', 'mtime': '2023-04-06 00:53:03', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 538853}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189366'}]",http://repository.lppm.unila.ac.id/id/eprint/49730,public,FALSE,2023-04-06 00:55:10,282,,2023-04-06 00:55:10,,"[{'id': 'ria.wierma@fh.unila.ac.id', 'name': {'given': 'Putri', 'lineage': None, 'honourific': None, 'family': 'Ria Wierma'}}]",,disk0_bak/00/04/97/30,1970-01-01 00:00:00.000002021,book_section,['FH1'],Editor,Global Organization,,,,,,,
106,PERLINDUNGAN BAGI HAK KEKAYAAN INTELEKTUAL KOMUNAL,6,show,2023-02-16 07:01:59,archive,['K1'],48403,pub,FAKULTAS HUKUM UNIVERSITAS DJUANDA BOGOR,"[{'eprintid': 48403, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 187692, 'main': 'PERLINDUNGAN BAGI HAK KEKAYAAN INTELEKTUAL KOMUNAL.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2023-02-15 08:03:04', 'hash': '6ffdf90ae7b880c022f4e475d7cbb82f', 'filename': 'PERLINDUNGAN BAGI HAK KEKAYAAN INTELEKTUAL KOMUNAL.pdf', 'fileid': 528384, 'mime_type': 'application/pdf', 'filesize': 3099333, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/528384', 'objectid': 187692}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/187692'}]",http://repository.lppm.unila.ac.id/id/eprint/48403,public,FALSE,2023-02-16 07:01:59,282,,2023-02-16 07:01:59,Jurnal Hukum De'rechtsstaat,"[{'name': {'given': 'Putri', 'lineage': None, 'family': 'Ria Wierma', 'honourific': None}, 'id': 'ria.wierma@fh.unila.ac.id'}]",,disk0_bak/00/04/84/03,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
107,Pengaturan Sektor Jasa Pendidikan Indonesia Dalam Kerangka Liberalisasi WTO,6,show,2023-02-16 07:01:40,archive,['K1'],48395,pub,Fakultas Hukum Universitas Bangka Belitung,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 48395, 'uri': 'http://repository.lppm.unila.ac.id/id/document/187681', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/528329', 'objectid': 187681, 'mtime': '2023-02-15 07:32:20', 'hash_type': 'MD5', 'filename': 'Pengaturan Sektor Jasa Pendidikan Indonesia Dalam Kerangka Liberalisasi WTO.pdf', 'hash': '56e4ee8d70ccad07f5a4e1fde51f3265', 'fileid': 528329, 'mime_type': 'application/pdf', 'filesize': 5455088, 'datasetid': 'document'}], 'docid': 187681, 'main': 'Pengaturan Sektor Jasa Pendidikan Indonesia Dalam Kerangka Liberalisasi WTO.pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/48395,public,FALSE,2023-02-16 07:01:41,282,,2023-02-16 07:01:40,PROGRESIF:Jurnal Hukum,"[{'name': {'family': 'Ria Wierma', 'honourific': None, 'lineage': None, 'given': 'Putri'}, 'id': 'ria.wierma@fh.unila.ac.id'}]",,disk0_bak/00/04/83/95,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
108,"Korespondensi jurnal The Analysis of Cognitive Moral in Bridging the Gap Between 
Internal Marketing and B2B Salespeople Performance",9,show,2023-05-09 03:07:52,archive,['H1'],51275,pub,richtman publisher,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/191044', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/550758', 'objectid': 191044, 'filename': 'Korespondensi jurnal the analysis Cognitive Moral.pdf', 'hash': '65b60df2d8ba143b59e37a3bd0253e70', 'mtime': '2023-05-09 02:32:25', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 550758, 'filesize': 136612, 'datasetid': 'document'}], 'docid': 191044, 'main': 'Korespondensi jurnal the analysis Cognitive Moral.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 51275}, {'main': 'Korespondensi jurnal the analysis Cognitive Moral.pdf', 'docid': 191045, 'files': [{'filename': 'Korespondensi jurnal the analysis Cognitive Moral.pdf', 'hash': '65b60df2d8ba143b59e37a3bd0253e70', 'mtime': '2023-05-09 02:39:40', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 550761, 'filesize': 136612, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/550761', 'objectid': 191045}], 'format': 'text', 'pos': 2, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/191045', 'eprintid': 51275, 'security': 'public', 'placement': 2, 'language': 'en', 'mime_type': 'application/pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/51275,public,,2023-05-09 03:07:52,404,,2023-05-09 03:07:52,,"[{'name': {'honourific': None, 'family': 'Ribhan', 'lineage': None, 'given': 'ribhan'}}, {'name': {'lineage': None, 'family': 'Maydiantoro', 'honourific': None, 'given': 'albet'}}]",,disk0_bak/00/05/12/75,2021-09-05 00:00:00.000000000,other,"['FEB3', 'FH1', 'FH3']","This study seeks to confirm and analyse the effect of cross-level cognitive morals on internal marketing and 
business sales force performance (i.e. behavioural performance and outcome performance). The concepts of 
relationship marketing and marketing theory of ethics underpin the relationship among variables. This study 
adopted a quantitative approach through a survey of 460 respondents from 13 company services and 
manufacturers. Internal marketing variables were measured at the unit level and tested using interrater 
agreement and the intraclass correlation. In contrast, the cognitive moral variables, behavioural 
performance, and sales force performance results were measured individually. Hierarchical linear modelling 
(HLM) was used to test the effect of the cross-level research variables. The results showed that internal 
marketing empirically supports cognitive morals. However, the effect of internal marketing does not support 
the two-dimensional performances of the sales force. Theoretically, the contributions, internal marketing 
and cognitive morals have shown the relationship between marketing and marketing theory of ethics",,,,,,,,
109,Pendekatan Hukum Humanis : Solusi Penyelesaian Perkara Anak Pelaku Tindak Pidana di Era Globalisasi,7,show,2022-04-26 08:09:40,archive,['K1'],41450,pub,Thafa Media,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 41450, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163084', 'rev_number': 1, 'docid': 163084, 'main': 'Reviewer Pendekatan.pdf', 'files': [{'objectid': 163084, 'uri': 'http://repository.lppm.unila.ac.id/id/file/459150', 'fileid': 459150, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-04-26 07:50:42', 'filename': 'Reviewer Pendekatan.pdf', 'hash': '6c21fb6c92442ce544793065f893ee63', 'datasetid': 'document', 'filesize': 832983}]}]",http://repository.lppm.unila.ac.id/id/eprint/41450,public,FALSE,2022-04-26 08:09:40,873,,2022-04-26 08:09:40,,"[{'id': 'rini.fathonah@fh.unila.ac.id', 'name': {'given': 'RF', 'lineage': None, 'family': 'Rini Fathonah', 'honourific': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Erna Dewi', 'given': 'Erna'}, 'id': 'erna.dewi@fh.unila.ac.id'}]",,disk0/00/04/14/50,2021-10-01 00:00:00.000000000,book_section,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,Pendekatan Hukum Humanis : Solusi Penyelesaian Perkara Anak Pelaku Tindak Pidana di Era Globalisasi,,,,,,,
110,Arahan Regulasi Universitas Lampung Menjadi PTNBH,7,show,2023-04-11 00:51:06,archive,['K1'],50154,pub,,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 50154, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189855', 'rev_number': 1, 'main': 'Haki Arahan.pdf', 'docid': 189855, 'files': [{'fileid': 542239, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-04-11 00:30:05', 'hash': 'c7063d0da383421b6c4dbef4ce091fed', 'filename': 'Haki Arahan.pdf', 'datasetid': 'document', 'filesize': 3878280, 'objectid': 189855, 'uri': 'http://repository.lppm.unila.ac.id/id/file/542239'}]}]",http://repository.lppm.unila.ac.id/id/eprint/50154,public,,2023-04-11 00:51:06,697,,2023-04-11 00:51:06,,"[{'name': {'given': 'Rudi Natamiharja', 'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,disk0_bak/00/05/01/54,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202272809,Fakultas Hukum Unila,published
111,Model Omnilaw: Solusi Pemecahan Masalah Penyederhanaan Legislasi dalam Rangka Pembangunan Hukum,7,show,2022-05-20 08:43:26,archive,['K1'],41696,pub,Pusaka Media,"[{'security': 'public', 'placement': 1, 'eprintid': 41696, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/460996', 'objectid': 163357, 'filesize': 3159157, 'datasetid': 'document', 'filename': 'MODEL OMNILAW.pdf', 'hash': 'd12b56a152ce1683b2b2c425dbbee4eb', 'mtime': '2022-05-20 04:48:12', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 460996}], 'main': 'MODEL OMNILAW.pdf', 'docid': 163357, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163357', 'rev_number': 1, 'format': 'text', 'pos': 1}]",http://repository.lppm.unila.ac.id/id/eprint/41696,public,FALSE,2022-05-20 08:43:26,347,,2022-05-20 08:43:26,,"[{'name': {'given': 'Rudy', 'lineage': None, 'honourific': None, 'family': 'Rudy'}, 'id': 'rudy.1981@fh.unila.ac.id'}]",,disk0/00/04/16/96,1970-01-01 00:00:00.000002021,book_section,['FH1'],,Model Omnilaw: Solusi Pemecahan Masalah Penyederhanaan Legislasi dalam Rangka Pembangunan Hukum,,,,,,,
112,"MODEL YOUTH DETENTION CENTER BERBASIS INDONESIAN JUVENILE
JUSTICE SYSTEM DAN LITERACY SKILL",7,show,2021-11-12 00:47:14,archive,['K1'],36253,submitted,Universitas Lampung,"[{'eprintid': 36253, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 157192, 'main': 'a5be49cba137198f22b8a23ef87bd84d.pdf', 'files': [{'objectid': 157192, 'uri': 'http://repository.lppm.unila.ac.id/id/file/419336', 'mime_type': 'application/pdf', 'fileid': 419336, 'hash': '3634bc7bbcf536fe31b8c60efa64bdf6', 'filename': 'a5be49cba137198f22b8a23ef87bd84d.pdf', 'mtime': '2021-11-11 11:03:37', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 629254}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/157192', 'rev_number': 1}]",http://repository.lppm.unila.ac.id/id/eprint/36253,public,,2021-11-12 00:47:14,205,,2021-11-12 00:47:14,,"[{'name': {'given': 'Bayu', 'honourific': None, 'family': 'Sujadmiko', 'lineage': None}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}, {'id': 'intan.fitri@fisip.unila.ac.id', 'name': {'given': 'Intan Fitri', 'honourific': None, 'family': 'Meutia', 'lineage': None}}, {'name': {'given': 'Heryandi', 'honourific': None, 'family': 'Heryandi', 'lineage': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,disk0/00/03/62/53,1970-01-01 00:00:00.000002021,other,['FH1'],"Penelitian ini menggunakan pendekatan socio-legal dan perundang-undang (statute
approach). yaitu mengkaji hukum sebagai gejala sosial yang terkait dengan bentuk dan
implementasi dari YDC. Selain itu sesuai dengan karakter socio-legal sebagai ilmu
praktikal yang normologi otoritatif, kajian sosiologis dan pendekatan hukum
internasional dan hukum nasional.1 Model yang akan diformulasikan diharapkan dapat
diterapkan baik parsial maupun sepenuhnya dengan dukungan pihak terkait. Kebijakan
diharapkan dapat diaplikasikan melalui sistem pendidikan dan kemampuan diri yang
dikoordinatori oleh kementerian Pendidikan dan Kementerian Hukum dan HAM. Lokasi
penelitian dipusatkan di Jakarta dan Lampung. Dua Provinsi ini dipilih sebagai
representasi daerah pusat dan daerah, walaupun penelitian ini bersifat lintas batas dan
internasional.Tujuan penelitian ini adalah menemukan model Youth Detention Center yang
mempunyai program pembinaan yang berorientasi pada kesadaran hukum,
peningkatan kemampuan pengetahuan dan skill. Program entrepreneurship harus
menjadi sebuah fokus tambahan berkaitan dengan kemampuan diri dan kemandirian
pasca keluar dari YDC. Model pendidikan dan life skill yang diterapkan disesuaikan
dengan usia dan tumbuh kembang anak.Tujuan kedua adalah merumuskan kebijakan
yang akan mendukung program YDC yang adaptif dengan konsep ramah anak namun
mengedepankan pembinaan, kesadaran hukum serta peningkatan life skill.",,,,,,,,submitted
113,"Model Penyelesaian Maladministrasi oleh Ombudsman di Masa 
Pandemi dalam Mewujudkan Keadilan Administratif",6,show,2021-11-12 09:02:27,archive,['K1'],35950,unpub,,"[{'eprintid': 35950, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 156897, 'main': 'LAPORAN PU-DIPA FH-2021.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/417148', 'objectid': 156897, 'hash_type': 'MD5', 'mtime': '2021-11-11 03:54:33', 'filename': 'LAPORAN PU-DIPA FH-2021.pdf', 'hash': '8aef2ee0a007e40955548f927da65ad9', 'fileid': 417148, 'mime_type': 'application/pdf', 'filesize': 755573, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/156897', 'rev_number': 1}]",http://repository.lppm.unila.ac.id/id/eprint/35950,public,TRUE,2021-11-12 09:02:27,1026,,2021-11-12 09:02:27,Model Penyelesaian Maladministrasi oleh Ombudsman di Masa  Pandemi dalam Mewujudkan Keadilan Administratif,"[{'name': {'given': 'Agus', 'honourific': None, 'family': 'Triono', 'lineage': None}, 'id': 'agus.triono@fh.unila.ac.id'}, {'id': 'muhammad.akib@fh.unila.ac.id', 'name': {'given': 'akib', 'lineage': None, 'family': 'muhammad akib', 'honourific': None}}, {'id': 's.nymus@yahoo.co.id', 'name': {'lineage': None, 'family': 'HS Tisnanta', 'honourific': None, 'given': 'Tisnanta'}}]",,disk0/00/03/59/50,1970-01-01 00:00:00.000002021,article,['FH1'],"Peningkatan jumlah laporan malasministrasi terjadi di hampir seluruh perwakilan Ombudsman Republik Indonesia (ORI). Apalagi sejak pandemi covid19, keluhan/laporan pelayanan publik meningkat secara signifikan hingga 100%. Akan tetapi, peningkatan jumlah laporan ini tidak diimbangi dengan penyelesaian maladministrasi oleh Ombudsman secara efektif. Ombudsman sendiri masih terjebak pada administrasi birokrasi yang justru memperlambat penyelesaian maladministrasi sehingga masyarakat tidak dapat segera mendapatkan keadilan. Tujuan penelitian ini adalah mengatasi masalah penumpukan laporan/pengaduan maladministrasi dan sebagai upaya penyelesaian maladministrasi oleh ombudsman yang lebih cepat guna mewujudkan keadilan administratif. Metode pedekatan yang digunakan adalah statute approach yang didukung dengan socio-legal approach. Tahapan penelitian dimulai dari inventarisasi dan analisis normatif bahan hukum (desk evaluation) terhadap pelbagai peraturan terkait penyelesaian maladministrasi dan penelitian lapangan (field research) dengan mengunakan metode pengumpulan data melalui penelusuran dokumen, wawancara mendalam (deep interview) dan Focus Group Discussion (FGD) dengan asisten Ombudsman. Hasil penelitian menunjukkan bahwa Ombudsman mempunyai beberapa cara dalam mengatasi laporan maladministrasi yaitu Mediasi/Konsiliasi, ajudikasi, dan rekomendasi. Ombudsman juga dapat melakukan pengawasan atas inisiatif sendiri yang kemudian hasilnya dapat berupa rekomendasi/saran. Untuk kasus maladministrasi yang memerlukan penanganan cepat, Ombudsman dapat menggunakan model Respon Cepat Ombudsman (RCO). Akan tetapi model ini masih terbatas pada kasus-kasus tertentu saja yang harus memenuhi syarat dan ketentuan yang diatur dalam Peraturan Ombudsman.",,,,,,,,
114,Hukum Dan Demokrasi Dalam Ragam Perspektif,8,show,2022-03-30 04:23:25,archive,['K1'],40764,pub,PUSAKA MEDIA Anggota IKAPI No. 008/LPU/2020,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/162139', 'pos': 1, 'format': 'text', 'files': [{'objectid': 162139, 'uri': 'http://repository.lppm.unila.ac.id/id/file/453484', 'fileid': 453484, 'mime_type': 'application/pdf', 'mtime': '2022-03-30 03:32:04', 'hash_type': 'MD5', 'hash': '0ad1f0d1e77990788792588ef0f9ffc8', 'filename': 'HK DEMOKRASI.pdf', 'datasetid': 'document', 'filesize': 3557140}], 'docid': 162139, 'main': 'HK DEMOKRASI.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 40764}]",http://repository.lppm.unila.ac.id/id/eprint/40764,public,FALSE,2022-03-30 04:23:25,1065,,2022-03-30 04:23:25,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Yuswanto', 'given': 'yuswanto'}}]",,disk0/00/04/07/64,2021-11-01 00:00:00.000000000,book_section,['FH1'],,Hukum Dan Demokrasi Dalam Ragam Perspektif,,,,,,,
115,Perubahan Kewenangan Daerah Di Bidang Sumber Daya Mineral Dan Relasinya Dengan Pemungutan Pajak Mineral Bukan Logam Dan Batuan,7,show,2022-03-17 02:59:49,archive,['K1'],40266,pub,PUSAKA MEDIA Anggota IKAPI No. 008/LPU/2020,"[{'docid': 161585, 'main': 'PEMBANGUNAN HUKUM.pdf', 'files': [{'fileid': 449643, 'mime_type': 'application/pdf', 'mtime': '2022-03-17 02:57:48', 'hash_type': 'MD5', 'filename': 'PEMBANGUNAN HUKUM.pdf', 'hash': '22039ce048b45c76e1016220640792f2', 'datasetid': 'document', 'filesize': 4168769, 'objectid': 161585, 'uri': 'http://repository.lppm.unila.ac.id/id/file/449643'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161585', 'rev_number': 1, 'eprintid': 40266, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/40266,public,FALSE,2022-03-17 02:59:49,1065,,2022-03-17 02:59:49,,"[{'name': {'lineage': None, 'family': 'Yuswanto', 'honourific': None, 'given': 'yuswanto'}}]",,disk0/00/04/02/66,1970-01-01 00:00:00.000002021,book_section,['FH1'],,Perubahan Kewenangan Daerah Di Bidang Sumber Daya Mineral Dan Relasinya Dengan Pemungutan Pajak Mineral Bukan Logam Dan Batuan,,,,,,,
116,REDESIGN OF FINANCIAL BALANCE LAW BETWEEN CENTRAL AND LOCAL GOVERNMENTS FROM REVENUE SHARING FUNDS OF TAX SECTOR,6,show,2022-03-17 00:59:00,archive,['K1'],40253,pub,KLIBEL,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161573', 'rev_number': 1, 'main': 'REDESIGN_OF_FINANCIAL_BALANCE_LAW_BETWEEN_CENTRAL_.pdf', 'docid': 161573, 'files': [{'datasetid': 'document', 'filesize': 1179464, 'fileid': 449532, 'mime_type': 'application/pdf', 'mtime': '2022-03-17 00:42:11', 'hash_type': 'MD5', 'hash': 'adaf8e08592ce47f3c9e099925787731', 'filename': 'REDESIGN_OF_FINANCIAL_BALANCE_LAW_BETWEEN_CENTRAL_.pdf', 'objectid': 161573, 'uri': 'http://repository.lppm.unila.ac.id/id/file/449532'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40253, 'placement': 1, 'security': 'public'}]",http://repository.lppm.unila.ac.id/id/eprint/40253,public,FALSE,2022-03-17 00:59:00,1065,,2022-03-17 00:59:00,"International Journal of Business, Economics and Law","[{'name': {'given': 'yuswanto', 'lineage': None, 'honourific': None, 'family': 'Yuswanto'}}]",,disk0/00/04/02/53,2021-08-01 00:00:00.000000000,article,['FH1'],Hasil Chcek Similarity,,,,,,,,
