,userid,lastmod,datestamp,ispublished,documents,full_text_status,uri,type,divisions,patent_applicant,creators,date,dir,id_number,eprint_status,status_changed,subjects,title,rev_number,metadata_visibility,eprintid,date_type,abstract,refereed,publisher,publication,book_title,pres_type,event_title,event_type,pagerange,event_location,event_dates,pages,issn,monograph_type,number,keywords,volume,official_url,related_url,succeeds
112,561,2022-06-07 07:55:02,2022-06-07 07:55:02,pub,"[{'eprintid': 42161, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Reviewe Revitalization.pdf', 'docid': 163862, 'files': [{'objectid': 163862, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464568', 'datasetid': 'document', 'filesize': 230576, 'fileid': 464568, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-06-07 07:30:15', 'hash': '0f24090c2f684734855c019937d8c4ea', 'filename': 'Reviewe Revitalization.pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163862', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/42161,article,['FH1'],,"[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/04/21/61,,archive,2022-06-07 07:55:02,['K1'],Revitalization Policy To Overcome The Climate Crisis Post Covid Pandemic-19,6,show,42161,,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,FALSE,Allied Business Academies Publishing,International Journal of Entrepreneurship,,,,,,,,,,,,,,,,
113,561,2022-06-08 06:24:51,2022-06-08 06:24:51,pub,"[{'main': 'REVITALIZATION POLICY TO OVERCOME THE CLIMATE CRISIS POST COVID PANDEMIC-19.pdf', 'docid': 163892, 'files': [{'objectid': 163892, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464765', 'datasetid': 'document', 'filesize': 1920758, 'fileid': 464765, 'mime_type': 'application/pdf', 'mtime': '2022-06-08 01:55:40', 'hash_type': 'MD5', 'hash': 'bb42eebba6ad8a483fd73eaaa7b9a814', 'filename': 'REVITALIZATION POLICY TO OVERCOME THE CLIMATE CRISIS POST COVID PANDEMIC-19.pdf'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163892', 'eprintid': 42195, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/42195,article,['FH1'],,"[{'name': {'given': 'Budiyono', 'lineage': None, 'honourific': None, 'family': 'Budiyono'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/21/95,,archive,2022-06-08 06:24:51,['K1'],Revitalization Policy To Overcome The Climate Crisis Post Covid Pandemic-19,6,show,42195,,Hasil Check Similarity,FALSE,Allied Business Academies Publishing,International Journal of Entrepreneurship,,,,,,,,,,,,,,,,
114,561,2022-10-19 04:54:14,2022-10-19 04:54:14,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 45834, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184646', 'main': 'korespodensi IJE_ Revitalization.pdf', 'docid': 184646, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/507889', 'objectid': 184646, 'filesize': 757834, 'datasetid': 'document', 'filename': 'korespodensi IJE_ Revitalization.pdf', 'hash': '056b718c4926a7ea83667bd8df750360', 'hash_type': 'MD5', 'mtime': '2022-10-19 04:02:02', 'mime_type': 'application/pdf', 'fileid': 507889}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/45834,article,['FH1'],,"[{'name': {'family': 'Budiyono', 'honourific': None, 'lineage': None, 'given': 'Budiyono'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/58/34,,archive,2022-10-19 04:54:14,['K1'],Revitalization Policy To Overcome The Climate Crisis Post Covid Pandemic-19,6,show,45834,,Hasil Korespondesni,FALSE,Allied Business Academies Publishing,International Journal of Entrepreneurship,,,,,,,,,,,,,,,,
115,469,2022-02-22 01:08:43,2022-02-22 01:08:43,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 39692, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160970', 'main': 'Prevalensi Cacing Hati Pada Feses Rusa Timor (Cervus timorensis) di Penangkaran Rusa Taman Hutan Raya Wan Abdul Rachman (1).pdf', 'docid': 160970, 'files': [{'mime_type': 'application/pdf', 'fileid': 445310, 'hash': '35e0fdb58b8c9bd90bed8fd5bd13962e', 'filename': 'Prevalensi Cacing Hati Pada Feses Rusa Timor (Cervus timorensis) di Penangkaran Rusa Taman Hutan Raya Wan Abdul Rachman (1).pdf', 'mtime': '2022-02-21 14:58:06', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 551953, 'objectid': 160970, 'uri': 'http://repository.lppm.unila.ac.id/id/file/445310'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/39692,conference_item,['FH1'],,"[{'name': {'given': 'Bainah Sari', 'honourific': None, 'family': 'Dewi', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Santosa', 'honourific': None, 'given': 'Purnama Edy'}}, {'name': {'given': 'Rendy Cahyo', 'family': 'Hendratmoko', 'honourific': None, 'lineage': None}}]",2020-04-21 00:00:00.000000000,disk0/00/03/96/92,,archive,2022-02-22 01:08:43,['SD'],Prevalensi Cacing Hati Pada Feses Rusa Timor (Cervus timorensis) di Penangkaran Rusa Taman Hutan Raya Wan Abdul Rachman,8,show,39692,published,"Rusa timor (Cervus timorensis) merupakan salah satu hewan ruminansia. Umumnya ruminansia rentan terserang penyakit parasitik, salah satunya yaitu Fasciolosis. Fasciolosis merupakan penyakit parasitik yang disebabkan oleh cacing dari genus Fasciola. Penelitian ini dilakukan pada Maret- Mei 2019 dengan tujuan untuk mengetahui tingkat prevalensi cacing hati di Penangkaran Rusa Taman Hutan Raya Wan Abdul Rachman. Metode yang dilakukan yaitu sedimentasi melalui feses untuk mengetahui rusa yang terinfestasi cacing hati. Hasil penelitian prevalensi cacing hati sebesar 0%. Hasil tersebut tidak menunjukkan adanya infestasi cacing hati pada rusa timor dikarenakan beberapa faktor yaitu terjaganya kebersihan kandang, perlakuan pemberian pakan, kondisi lahan di dalam kandang yang kering, tidak adanya genangan air di dalam kandang maupun di lokasi sumber pakan, dan rutin dilakukan pemberian obat cacing . Faktor tersebut dapat menghambat dan membunuh siklus hidup cacing hati. Kata kunci -Rusa timor (Cervus timorensis), Cacing hati, Fasciolisis, Prevalensi, Penangkaran Rusa Taman Hutan Raya Wan Abdul Rachman",TRUE,,,,paper,SEMINAR NASIONAL KONSERVASI 2020 “Konservasi Sumber Daya Alam untuk Pembangunan Berkelanjutan”,conference,,Bandar Lampung,21 April 2020,,,,,,,,,
116,836,2021-03-16 06:25:32,2021-03-16 06:25:32,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42481', 'docid': 42481, 'main': 'BUKU IN ABSENTIA Dr. Eddy Rifai.docx', 'files': [{'hash': '7501cd47ca2db5b5b43975dfaf343a0e', 'filename': 'BUKU IN ABSENTIA Dr. Eddy Rifai.docx', 'mtime': '2021-03-16 05:00:04', 'hash_type': 'MD5', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 252627, 'filesize': 183359, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252627', 'objectid': 42481}], 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 28433, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/28433,book_section,['FH1'],,"[{'name': {'given': 'Rifai', 'family': 'Eddy', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/02/84/33,,archive,2021-03-16 06:25:32,['K1'],Implementasi Peradilan In Absentia pada Perkara Tindak Pidana Korupsi,7,show,28433,,,FALSE,Fakultas Hukum Unila,,Implementasi Peradilan In Absentia pada Perkara Tindak Pidana Korupsi,,,,1-65,,,65.0,,,,,,,,
117,923,2020-09-10 08:01:34,2020-09-10 08:01:34,pub,"[{'eprintid': 23972, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': '3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic.pdf', 'docid': 37657, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/218508', 'objectid': 37657, 'mtime': '2020-09-10 05:58:42', 'hash_type': 'MD5', 'hash': '6a9959c2353af6a4fd4f2a0c1272ad13', 'filename': '3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic.pdf', 'fileid': 218508, 'mime_type': 'application/pdf', 'filesize': 3782261, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37657', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/23972,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'lineage': None, 'family': 'Hamzah', 'honourific': None, 'given': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/39/72,,archive,2020-09-10 08:01:34,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,7,show,23972,,Hasil Check Similarity,FALSE,JSSER,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
118,923,2020-10-05 08:39:04,2020-10-05 08:39:04,pub,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37983', 'docid': 37983, 'main': 'Review Hamzah Civil Law.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/220844', 'objectid': 37983, 'filesize': 148748, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-10-02 03:02:35', 'hash': '7b471d766ecea0b772489e9d58f2307e', 'filename': 'Review Hamzah Civil Law.pdf', 'fileid': 220844, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 24264, 'security': 'public', 'placement': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/24264,article,['FH1'],,"[{'name': {'given': 'Hamzah', 'family': 'Hamzah', 'honourific': None, 'lineage': None}, 'id': 'agizaddien@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/02/42/64,,archive,2020-10-05 08:39:04,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,6,show,24264,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,JSSER,Journal of Social Studies Education Research,,,,,156-176,,,,,,,,,,,
119,923,2020-10-14 04:08:14,2020-10-14 04:08:14,pub,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/38007', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'hash': 'd48c9c1e4c72b5598a4ce73a40f59c52', 'filename': 'Korespondensi JSSER Dr. Hamzah, S.H., M.H..pdf', 'mtime': '2020-10-13 03:57:33', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 221045, 'filesize': 6705335, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/221045', 'objectid': 38007}], 'docid': 38007, 'main': 'Korespondensi JSSER Dr. Hamzah, S.H., M.H..pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 24289}]",public,http://repository.lppm.unila.ac.id/id/eprint/24289,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'family': 'Hamzah', 'honourific': None, 'lineage': None, 'given': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/42/89,,archive,2020-10-14 04:08:14,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,6,show,24289,,Korespondensi JSSER,FALSE,JSSER,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
120,923,2020-10-19 07:55:31,2020-10-19 07:55:31,pub,"[{'eprintid': 24330, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Review Hamzah Civil Laww.pdf', 'docid': 38054, 'files': [{'mime_type': 'application/pdf', 'fileid': 221358, 'filename': 'Review Hamzah Civil Laww.pdf', 'hash': '078e89d132bdc936e5e60e88f2afe517', 'hash_type': 'MD5', 'mtime': '2020-10-19 02:46:17', 'datasetid': 'document', 'filesize': 300320, 'objectid': 38054, 'uri': 'http://repository.lppm.unila.ac.id/id/file/221358'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38054'}]",public,http://repository.lppm.unila.ac.id/id/eprint/24330,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'honourific': None, 'family': 'Hamzah', 'lineage': None, 'given': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/43/30,,archive,2020-10-19 07:55:31,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,6,show,24330,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,JSSER,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
121,923,2021-01-13 08:28:03,2021-01-13 08:28:03,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 27304, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41313', 'rev_number': 1, 'docid': 41313, 'main': '3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic (1).pdf', 'files': [{'fileid': 244389, 'mime_type': 'application/pdf', 'mtime': '2021-01-13 08:21:34', 'hash_type': 'MD5', 'hash': '6a9959c2353af6a4fd4f2a0c1272ad13', 'filename': '3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic (1).pdf', 'datasetid': 'document', 'filesize': 3782261, 'objectid': 41313, 'uri': 'http://repository.lppm.unila.ac.id/id/file/244389'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/27304,article,['FH1'],,"[{'name': {'given': 'Hamzah', 'lineage': None, 'honourific': None, 'family': 'Hamzah'}, 'id': 'agizaddien@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/02/73/04,,archive,2021-01-13 08:28:03,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,6,show,27304,,Hasil Check Similarity,FALSE,JSSER,Journal of Social Studies Education Research,,,,,156-176,,,,,,,,,,,
122,923,2021-01-20 06:53:20,2021-01-20 06:45:27,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 27400, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'datasetid': 'document', 'filesize': 3782261, 'fileid': 245057, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-01-20 05:47:55', 'hash': '6a9959c2353af6a4fd4f2a0c1272ad13', 'filename': 'HZAMZAH 3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic.pdf', 'objectid': 41405, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245057'}], 'main': 'HZAMZAH 3%-Civil Law Agreement and Its Implication on Regulation for Prevention of Corruption within Covid-19 Pandemic.pdf', 'docid': 41405, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41405', 'rev_number': 1, 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/27400,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Hamzah', 'given': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/74/00,,archive,2021-01-20 06:45:27,['K1'],Civil Law Agreement and Its Implication on Regulation  for Prevention of Corruption within Covid-19 Pandemic,7,show,27400,,Hasil Check Similarity,TRUE,,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
123,923,2020-03-12 04:30:21,2020-03-12 04:30:21,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 18610, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'objectid': 31773, 'uri': 'http://repository.lppm.unila.ac.id/id/file/156268', 'datasetid': 'document', 'filesize': 107377, 'mime_type': 'application/pdf', 'fileid': 156268, 'filename': 'Review Hamzah Customary Law.pdf', 'hash': '0d631e5a8c2c7166b469d5485387e862', 'hash_type': 'MD5', 'mtime': '2020-03-11 09:02:36'}], 'main': 'Review Hamzah Customary Law.pdf', 'docid': 31773, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31773', 'rev_number': 1, 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/18610,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'given': 'Hamzah', 'lineage': None, 'honourific': None, 'family': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/01/86/10,,archive,2020-03-12 04:30:21,['K1'],Customary Law Impact in the Development of Indonesia’s Criminal Code,7,show,18610,,,FALSE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,,,,,2394-5125,,,,,,,
124,923,2020-03-12 04:31:46,2020-03-12 04:31:46,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 18620, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31783', 'docid': 31783, 'main': 'Customary_Law_Impact_in_The_Development_of_Indones.pdf', 'files': [{'datasetid': 'document', 'filesize': 1399253, 'fileid': 156326, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-03-12 01:47:07', 'filename': 'Customary_Law_Impact_in_The_Development_of_Indones.pdf', 'hash': 'c62e1d04068b694ec146ff5d23b5e022', 'objectid': 31783, 'uri': 'http://repository.lppm.unila.ac.id/id/file/156326'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/18620,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'lineage': None, 'family': 'Hamzah', 'honourific': None, 'given': 'Hamzah'}}]",1970-01-01 00:00:00.000002020,disk0/00/01/86/20,,archive,2020-03-12 04:31:46,['K1'],Customary Law Impact in the Development of Indonesia’s Criminal Code,6,show,18620,,Hasil Chek Similarity,FALSE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,,,,,2394-5125,,,,,,,
125,923,2020-02-17 03:49:10,2020-02-17 03:49:10,pub,"[{'files': [{'filesize': 128420, 'datasetid': 'document', 'filename': 'peer review hamzah the factor that influences.pdf', 'hash': '99e4dcdee96276f6572277de61f3343c', 'mtime': '2020-02-03 04:40:30', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 150495, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150495', 'objectid': 30988}], 'main': 'peer review hamzah the factor that influences.pdf', 'docid': 30988, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30988', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17865, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/17865,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'given': 'Hamzah', 'honourific': None, 'family': 'Hamzah', 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/01/78/65,,archive,2020-02-17 03:49:10,['K1'],The Factors That Influences Of The Fraud In Syariah Bank,6,show,17865,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,483-486,,,,2394-5125,,,,,,,
126,923,2020-02-17 03:49:14,2020-02-17 03:49:14,pub,"[{'eprintid': 17867, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 30990, 'main': 'THE_FACTORS_THAT_INFLUENCES_OF_THE_FRAUD_IN_SYARIA.pdf', 'files': [{'objectid': 30990, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150507', 'mime_type': 'application/pdf', 'fileid': 150507, 'hash': '14fb68c1ca5f854791905f90a74f2461', 'filename': 'THE_FACTORS_THAT_INFLUENCES_OF_THE_FRAUD_IN_SYARIA.pdf', 'hash_type': 'MD5', 'mtime': '2020-02-03 04:54:04', 'datasetid': 'document', 'filesize': 1557418}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30990'}]",public,http://repository.lppm.unila.ac.id/id/eprint/17867,article,['FH1'],,"[{'name': {'given': 'Hamzah', 'honourific': None, 'family': 'Hamzah', 'lineage': None}, 'id': 'agizaddien@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/01/78/67,,archive,2020-02-17 03:49:14,['K1'],The Factors That Influences Of The Fraud In Syariah Bank,6,show,17867,,Hasil Check Similarity,FALSE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,483-486,,,,,,,,,,,
