,eprintid,rev_number,metadata_visibility,title,subjects,abstract,eprint_status,status_changed,dir,date,creators,divisions,type,uri,full_text_status,ispublished,publisher,documents,datestamp,lastmod,userid,number,corp_creators,id_number,official_url,date_type,refereed,pagerange,publication,issn,funders,volume,referencetext,related_url,patent_applicant,pages,isbn,event_location,event_title,event_type,event_dates,contributors,pres_type,succeeds,place_of_pub
61,46528,7,show,Bukti Email Korespondensi artikel di Jurnal Desimal,['QA75'],Berikut adalah bukti email korespondensi artikel dengan judul  Variational homotopy perturbation method for solving systems of homogeneous linear and nonlinear partial differential equations pada Jurnal Desimal,archive,2022-11-14 03:25:35,disk0/00/04/65/28,2022-11-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Nuryaman', 'given': 'Aang'}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46528,public,unpub,Universitas Lampung,"[{'files': [{'mime_type': 'application/pdf', 'fileid': 513127, 'hash': '2f4c05288e8b576bf8f724436a44a2fd', 'filename': 'Bukti Email Korespondensi Jurnal Desimal.pdf', 'mtime': '2022-11-11 14:14:29', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 225651, 'objectid': 185406, 'uri': 'http://repository.lppm.unila.ac.id/id/file/513127'}], 'docid': 185406, 'main': 'Bukti Email Korespondensi Jurnal Desimal.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185406', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 46528, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-11-14 03:25:35,2022-11-14 03:25:35,163,,,,,,,,,,,,,,,,,,,,,,,,
62,46526,7,show,Bukti Email Korespondensi di jurnal Limits,['QA75'],Berikut adalah bukti email korespondensi artiekl dengan judul Simulasi Jumlah Klaim Agregasi Berdistribusi Poisson Dengan Besar Klaim Berdistribusi Gamma dan Rayleigh pada Jurnal Limits,archive,2022-11-14 03:25:27,disk0/00/04/65/26,2022-11-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Nuryaman', 'lineage': None, 'given': 'Aang'}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46526,public,unpub,Universitas Lampung,"[{'eprintid': 46526, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 185405, 'main': 'Bukti Email Korespondensi Limits.pdf', 'files': [{'objectid': 185405, 'uri': 'http://repository.lppm.unila.ac.id/id/file/513119', 'datasetid': 'document', 'filesize': 837336, 'mime_type': 'application/pdf', 'fileid': 513119, 'filename': 'Bukti Email Korespondensi Limits.pdf', 'hash': 'daf380c9de4dbe4a43cfda0f018e83f3', 'mtime': '2022-11-11 14:03:38', 'hash_type': 'MD5'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185405', 'rev_number': 1}]",2022-11-14 03:25:27,2022-11-14 03:25:27,163,,['Universitas Lampung'],,,,,,,,,,,,,,,,,,,,,,
63,46525,7,show,Bukti email Korespondensi artikel di JETS,['QA75'],Berikut adalah bukti email krespondensi artikel dengan judul Design Optimization of Propellant Grain and Nozzle Contour to Improve Performance of Solid Rocket Propulsion pada JETS,archive,2022-11-14 03:25:24,disk0/00/04/65/25,2022-11-01 00:00:00.000000000,"[{'id': 'aang.nuryaman@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Nuryaman', 'given': 'Aang'}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46525,public,unpub,Universitas Lampung,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185404', 'docid': 185404, 'main': 'Bukti Email Korespondensi JETS.pdf', 'files': [{'objectid': 185404, 'uri': 'http://repository.lppm.unila.ac.id/id/file/513112', 'fileid': 513112, 'mime_type': 'application/pdf', 'mtime': '2022-11-11 14:00:30', 'hash_type': 'MD5', 'hash': '4ffd0cb0b17b99125aff10b9859cb829', 'filename': 'Bukti Email Korespondensi JETS.pdf', 'datasetid': 'document', 'filesize': 670457}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46525, 'security': 'public', 'placement': 1}]",2022-11-14 03:25:24,2022-11-14 03:25:24,163,,['Universitas Lampung'],,,,,,,,,,,,,,,,,,,,,,
64,46524,7,show,Bukti email korespondensi artikel di IJMEMS,['QA75'],"Berikut adalah bukti email korespondensi artikel dengan judul  Image Cryptography Based On A Second-Order QRT Difference Equation, Serial: 2455-7749 di IJMEMS",archive,2022-11-14 03:25:22,disk0/00/04/65/24,2022-11-01 00:00:00.000000000,"[{'id': 'aang.nuryaman@fmipa.unila.ac.id', 'name': {'family': 'Nuryaman', 'honourific': None, 'lineage': None, 'given': 'Aang'}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46524,public,unpub,Universitas Lampung,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46524, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185403', 'main': 'Bukti Email Korespondensi IJMEMS - Agus S.pdf', 'docid': 185403, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/513105', 'objectid': 185403, 'hash_type': 'MD5', 'mtime': '2022-11-11 13:57:36', 'filename': 'Bukti Email Korespondensi IJMEMS - Agus S.pdf', 'hash': '8e9e05e8e128e9b70f8a1837bfb4a647', 'fileid': 513105, 'mime_type': 'application/pdf', 'filesize': 523775, 'datasetid': 'document'}]}]",2022-11-14 03:25:22,2022-11-14 03:25:22,163,,['Universitas Lampung'],,,,,,,,,,,,,,,,,,,,,,
65,46523,7,show,Bukti email korespondensi artikel di JPJHMT,['QA75'],Berikut adalah bukti email korespondesi artikel dengan judul PARAMETER SENSITIVITY ANALYSIS ON MATHEMATICAL MODEL OF METHANE OXIDATION USING REVERSE FLOW REACTOR WITH PERIODICALLY PERTURBED FEED GAS pada JP Journal of heat and mass transfer,archive,2022-11-14 03:25:20,disk0/00/04/65/23,2022-11-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Nuryaman', 'given': 'Aang'}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/46523,public,unpub,Universitas Lampung,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/185402', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 734408, 'mime_type': 'application/pdf', 'fileid': 513098, 'filename': 'Bukti Email Korespondensi JP Jurnal.pdf', 'hash': '276e347535f454f804524eb2163e0d8e', 'hash_type': 'MD5', 'mtime': '2022-11-11 13:54:06', 'objectid': 185402, 'uri': 'http://repository.lppm.unila.ac.id/id/file/513098'}], 'docid': 185402, 'main': 'Bukti Email Korespondensi JP Jurnal.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 46523}]",2022-11-14 03:25:20,2022-11-14 03:25:20,163,,['Universitas Lampung'],,,,,,,,,,,,,,,,,,,,,,
66,45750,9,show,"Similarity Check Result Artikel ""Kinetic Properties of Nickel Leaching by ANOVA Method"" PROGRESS IN PHYSICS OF METALS, Volume 23, Issue 3 (2022)",['QA75'],Hasil Uji Similarity menggunakan Turnitin untuk artikel ini adalah 13%.,archive,2022-10-18 01:18:35,disk0/00/04/57/50,2022-10-01 00:00:00.000000000,"[{'id': 'aang.nuryaman@fmipa.unila.ac.id', 'name': {'given': 'Aang', 'lineage': None, 'family': 'Nuryaman', 'honourific': None}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/45750,public,unpub,Universitas Lampung,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/184564', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/507229', 'objectid': 184564, 'filename': 'Similarity Check_Artikel_kolaborasi_LIPI.pdf', 'hash': 'c6ef3e42bdc795b4b18a9556b1763570', 'hash_type': 'MD5', 'mtime': '2022-10-17 13:38:28', 'mime_type': 'application/pdf', 'fileid': 507229, 'filesize': 380990, 'datasetid': 'document'}], 'docid': 184564, 'main': 'Similarity Check_Artikel_kolaborasi_LIPI.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 45750}]",2022-10-18 01:18:35,2022-10-18 01:18:35,163,,,,,,,,,,,,,,,,,,,,,,,,
67,45847,7,show,"Similarity check result artikel ""SOLUTION OF THE REVERSE FLOW REACTOR MODEL USING HOMOTOPY ANALYSIS METHOD"" IIUM Journal, Vol 22 No 1",['QA75'],Hasil similarity check menggunakan turnitin sebesar 18%,archive,2022-10-20 01:21:06,disk0/00/04/58/47,2022-10-01 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Nuryaman', 'honourific': None, 'given': 'Aang'}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/45847,public,unpub,Universitas Lampung,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 45847, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184657', 'rev_number': 1, 'docid': 184657, 'main': 'IIUM Journal Suharsono_Similarity check.pdf', 'files': [{'objectid': 184657, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507974', 'datasetid': 'document', 'filesize': 1222487, 'mime_type': 'application/pdf', 'fileid': 507974, 'hash': '030c7e38c0df17e2c67599bf19800a7c', 'filename': 'IIUM Journal Suharsono_Similarity check.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-19 14:23:34'}]}]",2022-10-20 01:21:06,2022-10-20 01:21:06,163,,,,,,,,,,,,,,,,,,,,,,,,
68,45856,12,show,"Similarity check result Artikel""Dynamics of Temperature and Concentration on Oxidation Reaction Using Reverse Flow Reactor With Periodic Feed Gas Like Square Wave Function: a Numerical Approach""",['QA75'],Hasil Similarity Check menggunakan turnitin artikel ini adalah 17%,archive,2022-10-20 08:07:20,disk0/00/04/58/56,2022-10-01 00:00:00.000000000,"[{'name': {'given': 'Aang', 'honourific': None, 'family': 'Nuryaman', 'lineage': None}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}, {'id': None, 'name': {'family': 'Pamungkas', 'honourific': None, 'lineage': None, 'given': 'M A A F'}}, {'name': {'given': 'Subian', 'lineage': None, 'family': 'Saidi', 'honourific': None}, 'id': 'subian.saidi@fmipa.unila.ac.id'}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/45856,public,unpub,Universitas Lampung,"[{'docid': 184668, 'main': 'Nuryaman_IOP2019_Dynamics Similarity check.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/508065', 'objectid': 184668, 'filesize': 1337303, 'datasetid': 'document', 'hash': '3986ffc658badf908e68cdc6a76a0290', 'filename': 'Nuryaman_IOP2019_Dynamics Similarity check.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-20 02:26:20', 'mime_type': 'application/pdf', 'fileid': 508065}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184668', 'eprintid': 45856, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",2022-10-20 08:07:20,2022-10-20 08:07:20,163,,,,,,,,,,,,,,,,,,,,,,,,
69,45857,8,show,"Similarity Check Result Artikel ""Forecasting of Bandar Lampung’s Population Using Growth Mathematical Models""",['QA75'],Hasil similarity Check dengan Turnitin,archive,2022-10-20 08:07:22,disk0/00/04/58/57,2022-10-01 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Nuryaman', 'honourific': None, 'given': 'Aang'}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}, {'id': 'subian.saidi@fmipa.unila.ac.id', 'name': {'family': 'Saidi', 'honourific': None, 'lineage': None, 'given': 'Subian'}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/45857,public,unpub,Universitas Lampung,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 45857, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184669', 'docid': 184669, 'main': 'Nuryaman_IOP2019_Forecasting Similarity Check.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/508069', 'objectid': 184669, 'filesize': 669221, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-10-20 02:27:16', 'filename': 'Nuryaman_IOP2019_Forecasting Similarity Check.pdf', 'hash': '27b9695ee8d1f911225822f90fa014a5', 'fileid': 508069, 'mime_type': 'application/pdf'}]}]",2022-10-20 08:07:22,2022-10-20 08:07:22,163,,,,,,,,,,,,,,,,,,,,,,,,
70,47092,10,show,Forecasting Monthly Rainfall Using Arima Seasonal Method: Case Study: Rainfall in West Lampung Regency,['QA'],"Rain comes from rain clouds that condense and fall to the earth as a result of natural phenomena so that the occurrence is so random in terms of time, location and magnitude, as a result the actual value is difficult to estimate. West Lampung Regency has two seasons (Rain and Dry) and also has very fast weather changes due to the geographical location of West Lampung Regency which borders the Indian Ocean which results in low pressure in the Indian Ocean, high rainfall will occur. Rainfall consists of two seasons and occurs repeatedly, so that rainfall is included in the monsoon pattern which is characterized by the type of unimodial rainfall (one peak of the rainy season). If using data on the amount of past rainfall, the appropriate method for modeling the amount of rainfall is the Seasonal Autoregressive Integrated Moving Average (SARIMA) method. This study aims to determine the SARIMA model that is formed on the data on the amount of monthly rainfall. The best SARIMA model for monthly rainfall data in West Lampung Regency is the SARIMA (1,0,0)(1,0,1)12 model with an AIC value of 887.40. Forecasting results for the next 12 months are dominated by high and very high rainfall.",archive,2022-12-01 08:47:32,disk0/00/04/70/92,2022-11-24 00:00:00.000000000,"[{'name': {'given': 'Nusyirwan', 'lineage': None, 'family': 'Nusyirwan', 'honourific': None}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Lusmeilia', 'family': 'Lusmeilia Afriani', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'given': 'Fathur', 'family': 'Fathurahman', 'honourific': None, 'lineage': None}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/47092,public,pub,International Journal of Statistics and Applications,"[{'files': [{'objectid': 186032, 'uri': 'http://repository.lppm.unila.ac.id/id/file/517342', 'fileid': 517342, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-12-01 03:53:04', 'filename': 'jurnal forecasting monthly rainfall nusyirwan 2022.pdf', 'hash': '06ce32f8b4a4b5047d66ef2ad72184df', 'datasetid': 'document', 'filesize': 271381}], 'main': 'jurnal forecasting monthly rainfall nusyirwan 2022.pdf', 'docid': 186032, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/186032', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 47092, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-12-01 08:47:32,2022-12-01 08:47:32,433,4.0,,,http://article.sapub.org/10.5923.j.statistics.20221204.01.html,published,TRUE,83-86,International Journal of Statistics and Applications,e-ISSN: 2168-5215,,12.0,,,,,,,,,,,,,
71,46166,8,show,"Biplot analysis for mapping the soil sample characteristics of Rawa Jitu, Marga Tiga, and Teluk Ratai, Lampung Province",['QA'],"The purpose of biplot analysis is to demonstrate a matrix by overlapping the vectors representing the row vectors with the vectors representing the column vectors of the matrix. Biplot is performed by outlining singular value decomposition (SVD). SVD aims to describe the singular value of the Y matrix which is an X matrix of size n x p which has been corrected with the mean and followed by the generation of the G and H matrices. Biplot results. The results of the biplot analysis on 3 groups of soil samples based on the similarity of soil characteristics for the Rawa Jitu and Marga Tiga areas are as follows: group 1 consists of soil samples that have the same maximum dry density, California bearing ratio, and specific weight of solids; group 2 consists of soil samples that have the similar Atterberg Plastic Limit, Atterberg Liquid Limit, and Atterberg Plasticity Index; while group 3 consisted of soil samples which had similar moisture content and optimum moisture content, and % Lose No. 200. It is different with the Teluk Ratai area where there are 2 groups of soil samples including group 1 consisting of soil samples that have the same maximum dry density, and % passing filter No. 200; group 2 consists of soil samples that have similarities from test results using the CBR or California Bearing Ratio, Atterberg Plastic Limit, Atterberg Liquid Limit, moisture content, and optimum moisture content. The highest diversity so that it can be said as a relatively high soil characteristic in Margatiga and Rawa Jitu is % Lose No. 200, while in the Teluk Ratai area, the highest diversity is at the Atterberg Liquid Limit. If there is an increase in the water content in the soil sample, then the Atterberg Liquid Limit and Atterberg Liquid Limit values will also increase and vice versa if the % passes filter No. 200 is smaller, there will be an increase in the CBR value",archive,2022-11-01 06:57:27,disk0/00/04/61/66,2022-10-31 00:00:00.000000000,"[{'name': {'given': 'Nusyirwan', 'honourific': None, 'family': 'Nusyirwan', 'lineage': None}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}, {'name': {'given': 'Lusmeilia', 'honourific': None, 'family': 'Lusmeilia Afriani', 'lineage': None}, 'id': None}, {'id': None, 'name': {'given': 'RP', 'lineage': None, 'family': 'Ryzal Perdana', 'honourific': None}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/46166,public,pub,American Institute of Physics,"[{'files': [{'objectid': 185014, 'uri': 'http://repository.lppm.unila.ac.id/id/file/510431', 'datasetid': 'document', 'filesize': 100022, 'mime_type': 'text/html', 'fileid': 510431, 'hash': '4a2b6ad22d0edba20d9f5e70b71d12b4', 'filename': 5.0115249, 'mtime': '2022-11-01 04:22:30', 'hash_type': 'MD5'}], 'docid': 185014, 'main': 5.0115249, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185014', 'rev_number': 3, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 46166, 'content': 'published', 'language': 'en', 'mime_type': 'text/html'}]",2022-11-01 06:57:27,2022-11-01 06:57:27,433,,,,https://aip.scitation.org/toc/apc/2563/1,published,FALSE,050019-1-050019-8,AIP Conference Proceedings 2002,ISBN: 978-0-7354-4237-5,,2563.0,,,,,,,,,,,,,
72,44060,7,show,Peramalan Jumlah Impor Migas dan Non Migas di Indonesia Menggunakan Metode Gated Recurrent Unit (GRU),['QA76'],,archive,2022-08-15 01:38:45,disk0/00/04/40/60,2022-08-08 00:00:00.000000000,"[{'name': {'given': 'Sulistian', 'honourific': None, 'family': 'Oskavina', 'lineage': None}, 'id': 'Sulistianoskavina21@gmail.com'}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'honourific': None, 'family': 'Kurniasari', 'lineage': None}}, {'id': 'wamiliana@gmail.com', 'name': {'lineage': None, 'family': 'Wamiliana', 'honourific': None, 'given': 'Wamiliana'}}, {'name': {'lineage': None, 'family': 'Warsono', 'honourific': None, 'given': 'Warsono'}, 'id': 'klppm@kpa.unila.ac.id'}]",['FMIPA9'],patent,http://repository.lppm.unila.ac.id/id/eprint/44060,public,pub,,"[{'eprintid': 44060, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 166065, 'main': '8. Sertifikat_Haki_Sulistiani Oscavina.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/479138', 'objectid': 166065, 'filesize': 2094911, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-08-14 16:16:33', 'hash': '441e9d782599a3954dcf56b353986a5c', 'filename': '8. Sertifikat_Haki_Sulistiani Oscavina.pdf', 'fileid': 479138, 'mime_type': 'application/pdf'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/166065', 'rev_number': 1}]",2022-08-15 01:38:45,2022-08-15 01:38:45,752,,,EC00202251609,,published,,,,,,,,,SURAT PENCATATAN CIPTAAN,,,,,,,,,,
